1540356081 2049 288 460 0 0 10 11423 3770
1541745120 2069 288 460 0 0 10 11423 3770
1541745156 2069 288 460 0 0 10 11423 3770
1541916329 2069 296 460 0 0 10 11423 3770
1543485473 2117 296 460 0 0 10 11423 3770
1543486776 2117 330 460 0 0 10 11423 3770
1543486938 2117 331 460 0 0 10 11423 3770
1543486991 2118 331 460 0 0 10 11423 3770
1543548189 2118 334 460 0 0 10 11423 3770
1544074911 2118 334 460 0 0 10 11423 3770
1546780010 2118 334 460 0 0 38 11423 3770
1547017794 2821 334 460 0 0 38 11423 3770
1547564556 2821 334 460 6 0 38 11423 3770
1547616117 2821 334 460 6 0 38 11423 3770
1547710644 2821 334 460 6 0 39 11423 3770
1547863525 2878 334 460 6 0 39 11423 3770
1547923118 2979 334 460 6 0 39 11423 3770
1548395265 2980 334 460 6 0 39 11423 3770
1548491053 2980 334 460 6 0 39 11423 3770
1548491165 3174 334 460 6 0 39 11423 3770
1548552295 10794 334 460 6 0 39 11423 3770
1549977487 10819 334 460 6 0 39 11423 3770
1550037664 10820 334 460 6 0 39 11423 3770
1550109534 10910 334 460 6 0 39 11423 3770
1550114124 10916 334 460 6 0 39 11423 3770
1550823929 10917 334 460 6 0 39 11423 3770
1550944426 10930 334 460 6 0 39 11423 3770
1551066159 10931 334 460 6 0 39 11423 3770
1552102731 10994 334 460 6 0 39 11423 3770
1552475050 10995 334 460 6 0 39 11423 3770
1554100187 11002 334 460 6 0 39 11423 3770
1554262639 11030 334 460 6 0 39 11423 3770
1554358065 11046 334 460 6 0 39 11423 3770
1554874065 11141 334 460 6 0 39 11423 3770
1554938715 11155 334 460 6 0 39 11423 3770
1554951506 11156 334 460 6 0 39 11423 3770
1554972718 11160 334 460 6 0 39 11423 3770
1559647176 11162 334 460 6 0 39 11423 3770
1559803387 11165 334 460 6 0 39 11423 3770
1559814381 11166 334 460 6 0 39 11423 3770
1560929350 11166 334 460 38 0 39 11423 3770
1560936649 11166 334 460 42 0 39 11423 3770
1560941566 11166 334 460 53 0 39 11423 3770
1561090400 11166 334 460 53 0 39 11423 3770
1564476519 11255 334 460 53 0 39 11423 3770
1564535410 11268 334 460 53 0 39 11423 3770
1564631761 11268 334 460 53 0 39 11423 3770
1566355239 11270 334 460 53 0 39 11423 3770
1577328324 11344 334 460 53 0 39 11423 3770
1578066790 11387 334 460 53 0 39 11423 3770
1578889513 11399 334 460 53 0 39 11423 3770
1587478091 11406 334 460 53 0 39 11423 3770
1590394247 11406 334 460 62 0 39 11423 3770
1590400689 11406 334 460 62 0 39 11423 3770
1596025244 11726 334 460 62 0 39 11423 3770
1596081987 11748 334 460 62 0 39 11423 3770
1597740825 11844 334 460 62 0 39 11423 3770
1600012101 11854 334 460 62 0 39 11423 3770
1600068448 11857 334 460 62 0 39 11423 3770
1600072489 11863 334 460 62 0 39 11423 3770
1600684224 11964 334 460 62 0 39 11423 3770
1600751398 11964 334 460 62 0 39 11423 3770
1602238079 11964 334 460 68 0 39 11423 3770
1604303373 11978 334 460 68 0 39 11423 3770
1605111162 12020 334 460 68 0 39 11423 3770
1605111624 12020 334 460 68 0 39 11423 3770
1605207564 12023 334 460 68 0 39 11423 3770
1605254694 12048 334 460 68 0 39 11423 3770
